,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
5,2023-10-23 21:36:00,33.072,32.988,33.072,32.972,946327,1698068160,1.0,,,,,,,,,,21.60137106928685,13.142213543259956,3.2860722124472943,73.73851774239147,1,0,51011.814,33.072:1541.0;,33.072:1541.0;,,0.0,33.072;
8,2023-10-23 21:39:00,32.992,32.912,32.992,32.912,688325,1698068340,,,,,,,,,1.0,,19.008501041020523,13.142213543259956,3.2860722124472943,19.141521719264897,1,0,39.17399999999907,33.072:1541.0;32.992:1545.0;,32.992:1545.0;,,0.0,33.072;32.992;
10,2023-10-23 21:41:00,32.762,32.802,32.852,32.762,660419,1698068460,,,,,,,,,,,15.27443401053018,10.52670842084288,3.2860722124472943,-40.75983002482419,0,0,50525.416,32.992:1545.0;,,32.762:1541.0;,-477.7100000000035,32.992;
13,2023-10-23 21:44:00,32.732,32.712,32.732,32.642,760688,1698068640,,,,,,,1.0,,,,7.911171104722051,10.52670842084288,3.2860722124472943,-72.11148881285625,1,0,50132.632,32.732:1557.0;,32.732:1557.0;,32.732:1545.0;,-401.6999999999969,32.732;
18,2023-10-23 21:49:00,32.917,33.092,33.092,32.917,961458,1698068940,,,,,1.0,,,,,,10.743930397946755,7.17062195334556,3.2860722124472943,-59.10045924446746,1,0,-822.8840000000055,32.732:1557.0;32.917:1548.0;,32.917:1548.0;,,0.0,32.917;32.917;
24,2023-10-23 21:55:00,33.313,33.312,33.327,33.252,469264,1698069300,,1.0,,,,,,,,,39.71862222880378,11.95610094196136,3.2860722124472943,80.65210632181228,0,1,50912.205,32.732:778.0;32.917:774.0;,,33.313:779;33.313:774;,759.103000000003,33.313;33.313;
31,2023-10-23 22:02:00,33.418,33.378,33.452,33.378,368052,1698069720,,,,,,,,,,1.0,72.09138505212653,15.936399356535771,4.537072173841388,78.30099048409205,0,1,102776.94099999999,,,33.418:778.0;33.418:774.0;,921.4819999999982,33.445;33.445;
251,2023-10-26 01:42:00,32.322,32.267,32.322,32.262,416304,1698255720,,,1.0,,,,,,,,-1.4983782701500132,-8.64492350730541,16.89898817001138,-74.08742389471652,1,0,51417.28299999999,32.322:1589.0;,32.322:1589.0;,,0.0,32.322;
312,2023-10-26 02:43:00,32.262,32.251,32.268,32.217,339864,1698259380,,,,,,,,,,,34.06005550802591,6.718632928417897,9.843699839808975,-54.79260409551641,0,0,102681.601,,,32.262:1589.0;,-95.34000000000361,
135,2023-10-26 23:46:00,30.652,30.749,30.749,30.652,241352,1698335160,,,1.0,,,,,,,,-8.684307314175904,7.328286992381084,-1.0220534586268144,-76.53854877358623,1,0,51370.15299999999,30.652:1674.0;,30.652:1674.0;,,0.0,30.652;
156,2023-10-27 00:07:00,30.707,30.652,30.707,30.652,478800,1698336420,,,,,,,,,,,47.36257345947583,7.219633501704084,-2.315848856799029,-41.90957790700304,0,0,102773.671,,,30.707:1674.0;,92.06999999999952,
171,2023-10-27 00:22:00,30.312,30.293,30.337,30.282,479344,1698337320,,,,,1.0,,,,,,-1.6832747278001603,2.3722254229572397,-2.315848856799029,-74.56907983558088,1,0,51455.455,30.312:1693.0;,30.312:1693.0;,,0.0,30.312;
198,2023-10-27 00:49:00,30.122,30.172,30.172,30.122,280800,1698338940,,,,,,,,,,,4.423895733724358,0.4428968590067406,-3.78288775602416,-67.32606548664508,0,0,102452.001,,,30.122:1693.0;,-321.6700000000022,
210,2024-01-03 02:01:00,47.915,47.885,47.915,47.885,124200,1704218460,,,,,1.0,,,,,,-14.662820141074675,11.532803395768774,-8.98995992211286,-78.28188129612465,1,0,51230.866,47.915:1069.0;,47.915:1069.0;,,0.0,47.915;
261,2024-01-03 02:52:00,47.9,47.89,47.915,47.885,185320,1704221520,,,,,,,,,,,84.66018392920043,34.42614257501024,-11.236460352218929,-45.95571980813124,0,0,102435.966,,,47.9:1069.0;,-16.035000000000608,
338,2024-01-03 04:09:00,47.164,47.175,47.175,47.145,137944,1704226140,,,,,1.0,,,,,,-5.896852410025545,6.072505436562118,-19.09139380672697,-74.10613947933827,1,0,51215.862,47.164:1086.0;,47.164:1086.0;,,0.0,47.164;
386,2024-01-03 04:57:00,47.79,47.825,47.825,47.79,359712,1704229020,,,,,,,,,,,120.7621629885088,12.021684117310684,-20.70157425820308,82.79020368635199,0,0,103115.802,,,47.79:1086.0;,679.8359999999975,47.79;
46,2024-01-03 23:17:00,46.615,46.659,46.685,46.615,261880,1704295020,1.0,,,,,,,,,,-3.237038908399789,16.667135342213683,11.012132278725232,-77.64105760258853,1,0,51559.611999999994,46.615:1106.0;,46.615:1106.0;,,0.0,46.615;
67,2024-01-03 23:38:00,46.575,46.485,46.575,46.485,461622,1704296280,,,,,,,,,,,14.313529383418086,11.212874457015992,9.655727295628015,-40.27695242721363,0,0,103071.562,,,46.575:1106.0;,-44.23999999999906,
71,2024-01-03 23:42:00,46.535,46.51,46.562,46.51,270712,1704296520,,,,,,,,,1.0,,7.897935382282021,8.76770529710548,9.655727295628015,-73.82420219068386,1,0,51557.31700000001,46.535:1107.0;,46.535:1107.0;,,0.0,46.535;
114,2024-01-04 00:25:00,46.78,46.785,46.785,46.765,89804,1704299100,,,,,,,,,,,83.77386618733458,20.85378473793013,9.182171784995088,20.28267882075175,0,0,103342.777,,,46.78:1107.0;,271.21500000000503,
296,2024-01-05 03:27:00,45.955,45.905,45.955,45.886,70820,1704396420,1.0,,,,,,,,,,-5.222379284219059,15.894020142210977,7.895546994599147,-75.36255297402816,1,0,51689.357,45.955:1124.0;,45.955:1124.0;,,0.0,45.955;
347,2024-01-05 04:18:00,45.905,45.902,45.905,45.875,190260,1704399480,,,,,,,,,,,77.3455326803831,6.451801109290642,6.940831181899849,7.070662279019946,0,0,103286.577,,,45.905:1124.0;,-56.199999999996805,
387,2024-01-05 04:58:00,45.625,45.605,45.625,45.59,183496,1704401880,,,,,,,,,1.0,,-0.8665576274715647,8.833362890717225,6.642510981571771,-75.26683307382747,1,0,103286.577,,,,0.0,
280,2024-02-14 03:11:00,55.915,55.891,55.936,55.891,192396,1707851460,,,,,,,,,1.0,,-6.81114411492176,13.328335538516306,1.5701620970461363,-74.36173540805012,1,0,51677.03200000001,55.915:923.0;,55.915:923.0;,,0.0,55.915;
282,2024-02-14 03:13:00,55.905,55.83,55.905,55.83,105644,1707851580,,,,,1.0,,,,,,-7.960260917554347,13.328335538516306,1.5701620970461363,-76.49034519677721,1,0,76.71700000000419,55.915:923.0;55.905:923.0;,55.905:923.0;,,0.0,55.915;55.905;
286,2024-02-14 03:17:00,55.795,55.755,55.795,55.735,250936,1707851820,,,,,,,1.0,,,,-6.443127937257767,9.48931891638317,1.5701620970461363,-69.14905967158724,1,0,-51533.657999999996,55.915:923.0;55.905:923.0;55.795:925.0;,55.795:925.0;,,0.0,55.915;55.905;55.795;
318,2024-02-14 03:49:00,55.855,55.875,55.885,55.855,172536,1707853740,,,,,,,,,,,76.56413136674061,9.279643502730202,-4.391350350778453,46.30153665958597,0,0,103240.54699999999,,,55.855:923.0;55.855:923.0;55.855:925.0;,-46.030000000010496,
346,2024-03-06 04:17:00,58.035,58.015,58.041,58.015,151040,1709669820,,,1.0,,,,,,,,14.907685189997409,4.019394209072292,-11.530776186716508,-62.00736621304123,1,0,51647.43199999999,58.035:889.0;,58.035:889.0;,,0.0,58.035;
386,2024-03-06 04:57:00,58.725,58.74,58.775,58.725,444664,1709672220,,,,,,,,,,,122.44648079384078,24.610283726768458,-16.718112203891366,80.56617689872513,0,0,103853.957,,,58.725:889.0;,613.4100000000043,58.725;
235,2024-04-16 01:26:00,57.156,57.045,57.156,57.045,244980,1713201960,,,1.0,,,,,,,,4.617769881920438,-3.759750060346129,8.490702580457551,-78.05907775321465,1,0,51956.308999999994,57.156:908.0;,57.156:908.0;,,0.0,57.156;
238,2024-04-16 01:29:00,56.755,56.53,56.755,56.53,1019100,1713202140,,,,,,,,,,,-1.0846063025291812,-3.759750060346129,8.490702580457551,-78.5473002326819,0,0,103489.84899999999,,,56.755:908.0;,-364.1079999999966,
244,2024-04-16 01:35:00,56.26,56.34,56.405,56.26,724264,1713202500,,,,,1.0,,,,,,-0.8895692792101002,-6.113453360986682,3.170561631229674,-67.17549946631209,1,0,51618.128999999986,56.26:922.0;,56.26:922.0;,,0.0,56.26;
249,2024-04-16 01:40:00,56.115,56.065,56.115,56.051,412756,1713202800,,,,,,,,,,,-0.0009182344776732,-7.660684792173583,3.170561631229674,-43.68772803023786,0,0,103356.15899999999,,,56.115:922.0;,-133.68999999999633,
19,2024-04-16 21:50:00,55.45,55.565,55.57,55.45,265617,1713275400,1.0,,,,,,,,,,42.19723473186068,10.187972536763064,2.80599631676224,-49.78386836199945,1,0,51732.20899999998,55.45:931.0;,55.45:931.0;,,0.0,55.45;
30,2024-04-16 22:01:00,55.93,55.875,55.93,55.875,293664,1713276060,,1.0,,,,,,,,,74.19131238806193,15.631264764086495,2.891605367564374,70.54559917601334,0,1,77795.58899999998,55.45:465.0;,,55.93:466;,223.67999999999853,56.08;
37,2024-04-16 22:08:00,55.71,55.86,55.895,55.71,326025,1713276480,,,,,,,,,,,82.42473311569022,18.58110635255401,2.891605367564374,52.02774229286695,0,0,103700.73899999997,,,55.71:465.0;,120.89999999999907,
196,2024-04-18 00:47:00,53.43,53.395,53.43,53.35,463924,1713372420,,,1.0,,,,,,,,-1.583924484160864,-16.866411792922364,4.738198248611781,-75.04775294890372,1,0,51873.638999999974,53.43:970.0;,53.43:970.0;,,0.0,53.43;
287,2024-04-18 02:18:00,54.1,54.19,54.19,54.095,149612,1713377880,,,,,,,,,,,38.47156131705839,42.143163630310816,6.68684360508232,-41.53704414409447,0,0,104350.63899999997,,,54.1:970.0;,649.9000000000017,
10,2024-04-19 21:41:00,51.84,51.762,51.905,51.76,357502,1713534060,1.0,,,,,,,,,,24.297852652928256,15.532400115526592,11.468342624089058,-63.097888094482535,1,0,52199.598999999966,51.84:1006.0;,51.84:1006.0;,,0.0,51.84;
18,2024-04-19 21:49:00,52.11,52.06,52.11,52.01,346837,1713534540,,1.0,,,,,,,,,38.30433930691052,18.496065005229973,11.468342624089058,16.10145992244484,0,1,78410.92899999996,51.84:503.0;,,52.11:503;,135.809999999998,52.339;
20,2024-04-19 21:51:00,51.88,51.88,51.89,51.88,315048,1713534660,,,,,,,,,,,35.138535124528104,19.10906825695217,11.468342624089058,-24.7247860870955,0,0,104506.56899999996,,,51.88:503.0;,20.11999999999957,
56,2024-04-19 22:27:00,51.1,51.036,51.1,51.036,350176,1713536820,,,,,,,1.0,,,,-10.070830713554706,13.174573167690356,12.136625308926517,-77.76735840748564,1,0,52333.46899999996,51.1:1021.0;,51.1:1021.0;,,0.0,51.1;
69,2024-04-19 22:40:00,50.975,50.991,51.01,50.975,188164,1713537600,,,,,,,,,,,6.870853445151028,10.209273379402468,11.436853054191252,-70.23287404702519,0,0,104378.94399999996,,,50.975:1021.0;,-127.625,
166,2024-04-20 00:17:00,49.906,49.96,49.96,49.906,394488,1713543420,,,1.0,,,,,,,,-2.296357448231408,-4.28238312809102,8.372763119277247,-77.47514705605931,1,0,52227.17399999996,49.906:1045.0;,49.906:1045.0;,,0.0,49.906;
239,2024-04-20 01:30:00,50.25,50.17,50.25,50.16,422712,1713547800,,,,,,,,,,,84.38089589270064,17.112443706420006,7.606662907468111,42.34908073103506,0,0,104738.42399999997,,,50.25:1045.0;,359.48000000000127,
320,2024-04-20 02:51:00,49.302,49.3,49.385,49.3,462176,1713552660,,,,,1.0,,,,,,-4.889845156774832,15.052378187094211,7.088142350509806,-73.01630831715764,1,0,52576.907999999974,49.302:1058.0;,49.302:1058.0;,,0.0,49.302;
366,2024-04-20 03:37:00,49.15,49.115,49.15,49.08,756448,1713555420,,,,,,,,,,,79.27910822483258,21.943640514456547,6.453746885649643,49.022604230038006,0,0,104577.60799999998,,,49.15:1058.0;,-160.81600000000108,
110,2024-05-01 23:21:00,51.51,51.45,51.515,51.45,294860,1714576860,,,,,,,,,1.0,,-10.08159612742115,14.9659561754818,18.16036737469139,-76.0042117249862,1,0,52294.95799999998,51.51:1015.0;,51.51:1015.0;,,0.0,51.51;
112,2024-05-01 23:23:00,51.591,51.67,51.68,51.591,221124,1714576980,,,,,,,1.0,,,,-6.589752597596046,14.9659561754818,18.16036737469139,-74.31600111888672,1,0,33.27499999997235,51.51:1015.0;51.591:1013.0;,51.591:1013.0;,,0.0,51.591;51.591;
142,2024-05-01 23:53:00,51.615,51.605,51.615,51.59,169334,1714578780,,,,,,,,,,,64.28165563099613,14.008026852121674,10.659997319922924,-35.50799173578657,0,0,104708.49499999997,,,51.615:1015.0;51.615:1013.0;,130.88700000000495,
49,2024-05-31 22:20:00,61.395,61.21,61.4,61.21,210378,1717165200,,,,,,,1.0,,,,-3.107183096225363,12.27004823368749,0.3187046272265803,-75.9019593331923,1,0,52399.954999999965,61.395:852.0;,61.395:852.0;,,0.0,61.395;
