,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
338,2024-02-01 04:09:00,126.89,126.972,126.972,126.76,15289.0,1940224.0,1706731740,1.0,,,,,,,,,,19.64818601839021,-0.0638043743423963,0.3899999999999965,26.868281176556675,-75.37491032010067,1,0,50617.384999999995,126.89:398.0;,126.89:398.0;,,0.0,126.89;
342,2024-02-01 04:13:00,126.77,126.875,126.91,126.77,9711.0,1231872.0,1706731980,,,,,,,,,,,13.257590337654335,-1.3364364628341434,0.4057142857142831,26.868281176556675,-69.35631288305241,0,0,101071.845,,,126.77:398.0;,-47.76000000000181,
85,2024-02-05 23:56:00,120.655,120.625,120.688,120.59,21524.0,2596928.0,1707148560,1.0,,,,,,,,,,3.220053579317778,-4.721714769500053,0.4424285714285716,26.787368225901027,-60.45322897596648,1,0,50638.055,120.655:418.0;,120.655:418.0;,,0.0,120.655;
91,2024-02-06 00:02:00,120.33,120.395,120.395,120.3,23156.0,2786880.0,1707148920,,,,,,,,,,,-10.962988977231175,-8.056832939311064,0.4442142857142853,21.49271831947702,-75.88181471044769,0,0,100935.995,,,120.33:418.0;,-135.8500000000012,
36,2024-02-09 23:07:00,125.68,125.59,125.735,125.59,9662.0,1213800.0,1707491220,1.0,,,,,,,,,,1.9433194186707323,10.15670828240014,0.4647142857142857,65.61767958364209,-73.04241021200853,1,0,50538.314999999995,125.68:401.0;,125.68:401.0;,,0.0,125.68;
43,2024-02-09 23:14:00,125.795,125.811,125.82,125.75,7257.0,912944.0,1707491640,,,,,,,,,,,10.15840475590825,10.57811340639146,0.4897142857142853,65.61767958364209,41.07205797128077,0,0,100982.10999999999,,,125.795:401.0;,46.11499999999795,
290,2024-02-13 03:21:00,131.57,131.552,131.595,131.552,10460.0,1376256.0,1707765660,1.0,,,,,,,,,,-0.4107621553833454,-9.398438988395952,0.1853571428571468,84.84811306038844,-77.9050840893082,1,0,50590.79999999999,131.57:383.0;,131.57:383.0;,,0.0,131.57;
298,2024-02-13 03:29:00,131.52,131.52,131.52,131.46,3398.0,446400.0,1707766140,,,,,,,,,,,-3.765063457114806,-13.987952939294187,0.1803571428571453,84.84811306038844,-76.69585870491917,0,0,100962.95999999999,,,131.52:383.0;,-19.14999999999347,
277,2024-02-14 03:08:00,128.35,128.27,128.35,128.27,8458.0,1085216.0,1707851280,,,,,,,,,1.0,,-0.8532338734038021,-5.533826630985757,0.1747857142857145,48.835692823486,-72.41204596654629,1,0,50521.409999999996,128.35:393.0;,128.35:393.0;,,0.0,128.35;
278,2024-02-14 03:09:00,128.27,128.29,128.29,128.24,5170.0,663008.0,1707851340,,,,,,,,,,,-0.8095947669596839,-5.533826630985757,0.1747857142857145,48.835692823486,-74.75642818647047,0,0,100931.51999999999,,,128.27:393.0;,-31.439999999993745,
