,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
120,2022062309,249.98,262.11,262.91,245.86,60392240,15655649792.0,-6.017,-4.496,9.925960548227692,-5.826121196162646,0.8552198390936354,0,0,0,0,0,0,0,0,
121,2022062709,262.615,250.89,264.96,250.8,51995362,13586740224.0,-6.205,-4.337,10.100008952636557,-5.924443716009549,-0.09832251984690288,0,0,0,1,0,0,0,0,
122,2022062909,252.0,251.24,256.32,247.39,51800708,13337039872.0,-6.373,-4.138,10.387210186927852,-6.222231150214171,-0.29778743420462206,0,0,0,0,0,0,0,0,
123,2022070109,250.8,257.26,257.91,248.96,45814076,11837443072.0,-6.444,-3.617,12.241506659541102,-5.491526520455025,0.7307046297591455,0,0,0,0,0,0,0,0,
124,2022070609,258.16,262.81,263.385,255.81,44684294,11905130496.0,-6.432,-2.876,15.367254425046923,-3.4664934008176687,2.0250331196373565,0,0,0,0,0,0,0,0,
125,2022070809,259.2,258.92,262.81,256.642,39177860,10375300096.0,-6.467,-2.463,17.17652384465346,-1.9251010419975643,1.5413923588201044,0,0,0,0,0,0,0,0,
126,2022071209,260.29,247.13,260.56,241.84,65365872,16578859520.0,-6.655,-2.721,15.762597921705009,-2.9388751906274706,-1.0137741486299063,0,0,0,0,0,0,0,0,
127,2022071409,244.98,251.13,254.74,240.46,54876874,13961461248.0,-6.772,-2.68,15.56350859160726,-4.065774630340684,-1.1268994397132133,0,0,0,0,0,0,0,0,
128,2022071809,254.16,253.94,255.25,247.86,45987596,11833449984.0,-6.84,-2.467,16.139606123379814,-4.039871237301696,0.025903393038987588,0,0,0,0,0,0,0,0,
129,2022072009,254.31,259.25,259.41,251.6,45231157,11709580288.0,-6.826,-1.993,18.052465148526537,-1.5851053580847463,2.45476587921695,0,0,0,0,0,0,0,0,
130,2022072209,259.65,253.24,260.21,251.3,42937288,11139020288.0,-6.89,-1.91,18.223040634919883,0.09324754481190212,1.6783529028966484,0,0,0,0,0,0,0,0,
131,2022072609,254.27,263.15,264.18,238.21,85342004,21316280320.0,-6.81,-1.305,20.95989474055994,4.073953627090475,3.980706082278573,0,0,0,0,0,0,0,0,
132,2022072809,264.16,275.15,276.23,260.26,65612080,18116182016.0,-6.567,-0.194,26.520758041579278,11.708348739513156,7.6343951124226805,0,0,0,0,0,0,0,0,
133,2022080109,272.23,269.23,275.68,266.93,44293764,12238377984.0,-6.413,0.367,29.950525873781473,18.73451085386688,7.026162114353724,0,0,0,0,0,0,0,0,
134,2022080309,271.17,278.06,278.41,269.41,41617542,11710561280.0,-6.144,1.258,35.29107250185078,27.431663815163304,8.697152961296425,0,0,0,1,0,0,0,0,
135,2022080509,273.56,274.73,280.27,273.55,35532424,9989038080.0,-5.93,1.763,39.18741178663283,34.84459494864535,7.412931133482047,0,0,0,0,0,0,0,0,
136,2022080909,274.05,283.57,284.41,272.07,48093082,13674251264.0,-5.604,2.592,45.00884545850432,43.63865769915019,8.794062750504835,0,0,0,0,0,0,0,0,
137,2022081109,285.26,286.32,286.65,280.713,42787621,12348019200.0,-5.256,3.348,50.88917448280744,52.17916491136165,8.540507212211466,0,0,0,0,0,0,0,0,
138,2022081509,285.41,287.12,288.58,284.585,36188536,10580804608.0,-4.912,3.935,58.86057047670566,59.497109005850575,7.317944094488922,0,0,0,0,0,0,0,0,
139,2022081709,284.77,285.2,288.35,284.148,35449333,10303697408.0,-4.61,4.242,67.75800333962545,65.12055254097119,5.6234435351206145,0,0,0,0,0,0,0,0,
140,2022081909,283.93,272.78,284.475,272.27,45631102,12888257024.0,-4.489,3.78,71.24435428133214,66.24660235943938,1.1260498184681893,0,0,0,0,0,0,0,0,
141,2022082309,271.47,270.82,273.86,269.96,35664428,9803732480.0,-4.398,3.27,73.56385022643347,65.09855507348281,-1.1480472859565651,0,0,0,0,0,0,0,0,
142,2022082509,272.36,263.12,275.73,262.12,44132715,11959147520.0,-4.413,2.43,72.75530577952327,61.12172321777432,-3.9768318557084967,0,0,1,0,0,0,0,0,
