,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
21,2021081009,68.267,66.937,68.428,66.242,26540608,3600503040.0,0.243,0.495,,,,0,0,1,1,0,0,0,0,
22,2021081109,67.632,66.572,67.907,65.814,23296976,3133814016.0,0.253,0.441,,,,0,0,0,0,0,0,0,0,
23,2021081209,66.287,67.272,67.467,65.532,19905052,2679587584.0,0.271,0.43,,,,0,0,1,0,0,0,0,0,
24,2021081309,67.472,67.952,68.179,67.077,18322350,2498350080.0,0.298,0.451,,,,0,0,1,1,0,0,0,0,
25,2021081609,67.352,68.072,68.122,65.192,30660392,4124465152.0,0.324,0.468,,,,0,0,0,0,0,0,0,0,
26,2021081709,66.487,66.267,67.432,64.872,41598792,5537205248.0,0.324,0.381,,,,0,0,0,0,0,0,0,0,
27,2021081809,65.932,64.322,66.741,63.692,32521180,4324010496.0,0.298,0.207,,,,0,0,0,0,0,0,0,0,
28,2021081909,63.252,65.247,66.182,62.437,40811904,5333899776.0,0.286,0.117,,,,0,0,0,0,0,0,0,0,
29,2021082009,65.857,67.282,67.502,64.382,31270574,4219268864.0,0.301,0.151,,,,0,0,0,0,0,0,0,0,
30,2021082309,67.897,70.307,70.722,67.772,24133064,3384849920.0,0.356,0.333,,,,0,0,0,0,0,0,0,0,
31,2021082409,70.687,71.007,71.347,70.372,18171736,2600560640.0,0.417,0.507,,,,0,0,0,1,0,0,0,0,
32,2021082509,71.127,71.087,71.567,70.703,19031756,2718889984.0,0.476,0.64,,,,0,0,0,0,0,0,0,0,
33,2021082609,70.717,69.872,71.111,69.642,26751242,3800265728.0,0.514,0.672,,,,0,0,0,0,0,0,0,0,
34,2021082709,70.227,71.932,72.172,70.052,23079960,3320800000.0,0.578,0.795,,131.2790697674419,,0,0,0,0,0,0,0,0,
35,2021083009,72.382,74.337,74.629,72.127,22817596,3392270080.0,0.669,1.006,,131.27335005796465,-0.005719709477261858,0,0,0,0,0,0,0,0,
36,2021083109,74.492,74.127,75.327,73.292,22948968,3411529984.0,0.753,1.146,,130.487711193809,-0.7856388641556578,0,0,0,0,0,0,0,0,
37,2021090109,74.797,74.537,75.732,74.317,23891984,3609560064.0,0.836,1.262,,129.53018218127943,-0.9575290125295624,0,0,0,0,0,0,0,0,
38,2021090209,75.357,74.432,75.537,73.687,23824708,3585096192.0,0.913,1.33,,128.49643464719747,-1.0337475340819537,0,0,0,0,0,0,0,0,
39,2021090309,73.732,75.107,75.382,73.697,23323696,3510850048.0,0.993,1.401,,128.10918614764452,-0.38724849955295326,0,0,0,0,0,0,0,0,
40,2021090709,75.157,75.417,75.807,74.507,22592672,3429097984.0,1.073,1.454,,128.1752060514481,0.06601990380357847,0,0,0,0,0,0,0,0,
41,2021090809,75.287,74.637,75.482,73.247,31711510,4732830208.0,1.136,1.436,,127.57550669429702,-0.5996993571510814,0,0,0,0,0,0,0,0,
42,2021090909,74.747,73.832,75.419,73.562,27643380,4130880000.0,1.184,1.362,,125.93770089588284,-1.6378057984141776,0,0,0,0,0,0,0,0,
43,2021091009,74.882,72.157,75.302,71.967,34608872,5145970176.0,1.206,1.199,,122.31867534055924,-3.619025555323603,0,0,1,0,0,0,0,0,
44,2021091309,73.527,71.992,73.727,70.782,38887344,5606040064.0,1.223,1.048,76.92772905957062,118.14596439568204,-4.1727109448771955,0,0,0,0,0,0,0,0,
45,2021091409,72.857,71.367,73.248,70.819,29814578,4299879936.0,1.23,0.885,76.20535564291234,113.48586469998483,-4.6600996956972125,0,0,0,0,0,0,0,0,
46,2021091509,71.627,72.962,73.162,70.297,27946312,4019510016.0,1.257,0.828,77.40599625933766,110.77548210604293,-2.710382593941901,0,0,0,0,0,0,0,0,
47,2021091609,72.157,73.107,73.437,71.002,26307712,3809959936.0,1.284,0.781,78.64342528194965,109.18425189083689,-1.5912302152060391,0,0,0,0,0,0,0,0,
48,2021091709,72.832,70.502,73.212,69.872,38662592,5396199936.0,1.273,0.599,76.73285583268313,105.4916216867045,-3.692630204132385,0,0,0,0,0,0,0,0,
49,2021092009,67.092,66.127,68.852,63.387,60956816,8063791616.0,1.202,0.222,69.97274001733032,96.86730541865862,-8.624316268045888,0,0,0,0,0,0,0,0,
50,2021092109,67.072,66.212,68.137,65.542,35850320,4831631360.0,1.136,-0.07,63.36810627981606,87.34722107341182,-9.5200843452468,0,0,0,0,0,0,0,0,
51,2021092209,66.812,68.167,68.962,66.242,43834708,5978480128.0,1.099,-0.195,58.62716828928046,80.34910185365436,-6.998119219757456,0,0,1,0,0,0,0,0,
52,2021092309,68.837,70.077,70.652,68.372,34684784,4899171328.0,1.089,-0.191,56.89662216396411,76.92673299657915,-3.422368857075213,0,0,0,0,0,0,0,0,
53,2021092409,68.742,70.277,70.507,68.382,27387598,3837216000.0,1.081,-0.175,55.67609907889934,75.411696065387,-1.5150369311921423,0,0,0,0,0,0,0,0,
54,2021092709,68.487,68.567,70.582,67.132,39177728,5393509376.0,1.05,-0.249,52.18177693161806,73.02876515646912,-2.382930908917885,0,0,0,0,0,0,0,0,
55,2021092809,65.952,62.797,66.312,62.437,74411456,9533440000.0,0.942,-0.603,40.86203574289732,64.55329779330438,-8.47546736316474,0,0,0,0,0,0,0,0,
56,2021092909,63.362,62.377,64.687,62.047,48765300,6233396224.0,0.833,-0.893,30.775389903040576,54.60946377188439,-9.943834021419988,0,0,0,0,0,0,0,0,
57,2021093009,63.272,61.667,64.137,61.517,58656028,7410800128.0,0.721,-1.144,21.604953193535124,44.71368992731095,-9.89577384457344,0,0,0,0,0,0,0,0,
58,2021100109,62.007,62.802,63.373,59.877,52177672,6475460096.0,0.63,-1.266,16.833622972977167,38.1575185827124,-6.556171344598553,0,0,0,0,0,0,0,0,
59,2021100409,61.932,58.902,62.327,57.622,64312864,7619619840.0,0.491,-1.547,10.52013962359436,31.842588118603544,-6.314930464108855,0,0,0,0,0,0,0,0,
60,2021100509,59.367,61.192,62.377,58.902,40653208,5000620032.0,0.39,-1.627,7.411544651688047,28.05369030989003,-3.7888978087135143,0,0,0,0,0,0,0,0,
61,2021100609,59.512,62.412,63.342,58.242,58748432,7179440128.0,0.312,-1.605,6.040055413535043,26.4309323466167,-1.6227579632733296,0,0,0,0,0,0,0,0,
62,2021100709,64.044,64.117,65.537,63.797,37704084,4915659776.0,0.26,-1.478,6.727390484643848,27.04574559009383,0.6148132434771298,0,0,0,0,0,0,0,0,
63,2021100809,64.717,63.122,65.507,62.877,39283044,5041699840.0,0.198,-1.412,6.409302513382357,27.601725231423444,0.5559796413296141,0,0,0,1,0,0,0,0,
64,2021101109,62.312,61.707,64.227,61.267,34054124,4300440064.0,0.12,-1.416,4.751085692765997,26.944115024823958,-0.657610206599486,0,0,0,0,0,0,0,0,
65,2021101209,62.467,61.072,62.722,60.257,43600664,5383880192.0,0.038,-1.433,2.717977971903764,25.305752571281474,-1.6383624535424843,0,0,0,0,0,0,0,0,
66,2021101309,62.272,62.517,63.037,61.017,35229664,4378140160.0,-0.02,-1.353,2.5377437239999097,24.43484347672245,-0.8709090945590248,0,0,0,0,0,0,0,0,
67,2021101409,64.437,66.002,66.482,63.837,30437940,3986700032.0,-0.028,-1.092,6.151576714546508,26.466086271550168,2.031242794827719,0,0,0,0,0,0,0,0,
68,2021101509,66.682,67.237,67.377,66.173,25714188,3462660864.0,-0.018,-0.81,10.774990138878323,30.206323018165094,3.740236746614926,0,0,0,0,0,0,0,0,
69,2021101809,66.507,69.272,69.417,66.082,25220238,3443190016.0,0.018,-0.474,17.12823715837142,35.73167945499502,5.525356436829924,0,0,0,0,0,0,0,0,
70,2021101909,69.902,70.807,71.217,69.542,26612676,3754970112.0,0.074,-0.127,24.484396930826975,42.46759497930182,6.7359155243068045,0,0,0,0,0,0,0,0,
71,2021102009,71.127,70.582,71.482,69.742,29677486,4234468608.0,0.122,0.134,30.86939488943395,48.7313606451459,6.263765665844076,0,0,0,0,0,0,0,0,
72,2021102109,70.099,71.857,71.984,69.637,23025128,3301882624.0,0.186,0.402,37.95091699321428,55.1022679017849,6.370907256639001,0,0,0,1,0,0,0,0,
73,2021102209,71.117,70.022,71.684,69.077,35062152,4973170176.0,0.22,0.51,42.37049321246664,59.34785393429958,4.24558603251468,0,0,0,0,0,0,0,0,
74,2021102509,70.876,72.142,72.807,69.747,29738952,4261900032.0,0.281,0.697,48.563145597805885,63.94493174042837,4.5970778061287945,0,0,0,0,0,0,0,0,
75,2021102609,73.542,72.822,74.972,72.232,41993896,6206750208.0,0.348,0.87,54.81129942135357,68.80895492740116,4.864023186972787,0,0,0,0,0,0,0,0,
76,2021102709,73.162,73.402,75.227,72.282,36267640,5383520256.0,0.418,1.023,60.99155818581525,73.73209204596367,4.923137118562508,0,0,0,0,0,0,0,0,
77,2021102809,74.537,75.832,76.007,73.882,32684876,4903830016.0,0.517,1.256,68.83541084568125,79.59866940076405,5.866577354800384,0,0,0,0,0,0,0,0,
78,2021102909,73.977,76.962,77.357,73.507,33629556,4837459968.0,0.625,1.479,75.60195567910439,85.03762139472717,5.438951993963116,0,0,0,0,0,0,0,0,
79,2021110109,77.282,77.727,78.042,76.052,32511368,5039986688.0,0.736,1.674,81.68361190224527,89.84188781362161,4.804266418894443,0,0,0,0,0,0,0,0,
80,2021110209,77.394,78.772,79.061,77.187,30042910,4752517632.0,0.855,1.858,87.09314955856112,93.93223606880568,4.090348255184068,0,0,0,0,0,0,0,0,
81,2021110309,79.052,81.292,82.162,78.472,36302612,5820432384.0,1.0,2.108,91.43691706952524,97.02035943418562,3.0881233653799427,0,0,0,0,0,0,0,0,
82,2021110409,82.097,84.347,85.047,81.752,40219960,6789351936.0,1.178,2.435,95.43286105342872,99.5580783439415,2.537718909755881,0,0,0,0,0,0,0,0,
83,2021110509,85.612,84.662,86.187,83.776,42626356,7318228992.0,1.348,2.674,98.39023645956524,101.2384741337391,1.6803957897976005,0,0,0,0,0,0,0,0,
84,2021110809,84.632,84.312,85.287,83.657,28229932,4797819904.0,1.503,2.807,100.71570218131257,102.27818978137664,1.0397156476375358,0,0,0,0,0,0,0,0,
85,2021110909,85.007,82.562,85.252,81.682,44059408,7340919808.0,1.625,2.784,101.53826809097923,102.13458129707445,-0.14360848430219164,0,0,0,0,0,0,0,0,
86,2021111009,80.742,78.917,82.529,77.707,48488552,7779250176.0,1.689,2.54,99.75292737223926,99.81701263199092,-2.3175686650835274,0,0,0,0,0,0,0,0,
87,2021111109,80.757,79.562,80.897,79.362,28859516,4631099904.0,1.756,2.351,98.51721142365787,97.27532322565918,-2.5416894063317415,0,0,1,0,0,0,0,0,
88,2021111209,80.287,82.107,82.407,79.292,31910196,5206049792.0,1.853,2.305,99.04698228476958,96.13989057480973,-1.1354326508494523,0,0,0,0,0,0,0,0,
89,2021111509,82.837,82.082,83.377,80.477,34864552,5742524928.0,1.942,2.238,99.43250026706744,95.65949788938447,-0.48039268542525804,0,0,0,0,0,0,0,0,
90,2021111609,81.527,83.792,84.082,81.432,25795404,4312549888.0,2.048,2.245,100.85103897264443,96.39234053383908,0.7328426444546068,0,0,0,0,0,0,0,0,
91,2021111709,83.987,83.892,85.222,83.287,28984766,4887589888.0,2.148,2.227,102.11260140751358,97.60047240461031,1.2081318707712398,0,0,1,1,0,0,0,0,
92,2021111809,85.222,86.477,86.917,83.852,43421136,7472760320.0,2.275,2.318,104.41486878514254,99.8399565474161,2.239484142805779,0,0,0,0,0,0,0,0,
93,2021111909,87.597,87.952,88.777,86.962,32303578,5716499968.0,2.413,2.436,106.17507243581221,102.1064975958421,2.2665410484260065,0,0,0,0,0,0,0,0,
94,2021112209,89.027,84.882,91.042,84.632,44761200,7913970176.0,2.499,2.337,104.65268866822402,101.95284540432593,-0.15365219151617282,0,0,1,1,0,0,0,0,
95,2021112309,84.107,83.717,85.457,80.812,56506352,9394140160.0,2.563,2.168,102.55772308596445,100.46770621899601,-1.4851391853299134,0,0,0,0,0,0,0,0,
96,2021112409,82.037,84.497,84.812,80.572,49560404,8286991360.0,2.632,2.049,101.07003453508747,98.7542481320178,-1.713458086978207,0,0,0,0,0,0,0,0,
97,2021112609,82.772,79.802,83.642,78.857,44420568,7254894080.0,2.631,1.686,96.99747696839518,94.99053479119749,-3.763713340820317,0,0,0,0,0,0,0,0,
98,2021112909,82.482,84.797,85.542,81.437,39732972,6670329856.0,2.696,1.641,96.17006677349664,93.16288445700177,-1.8276503341957238,0,0,0,0,0,0,0,0,
99,2021113009,84.222,81.127,85.757,79.777,75647024,12426699776.0,2.706,1.394,93.284594976247,90.53017199572369,-2.632712461278075,0,0,0,0,0,0,0,0,
100,2021120109,83.812,76.932,85.167,76.227,76028928,12464900096.0,2.656,0.965,88.27012130285567,85.89842276585567,-4.631749229868021,0,0,0,0,0,0,0,0,
101,2021120209,76.092,78.392,79.617,75.277,99108232,15545305088.0,2.626,0.694,84.60134084587972,81.0915188549688,-4.806903910886874,0,0,0,0,0,0,0,0,
102,2021120309,79.382,74.422,80.457,71.897,120143440,17938399232.0,2.543,0.268,79.03540390672052,73.86784467587503,-7.223674179093763,0,0,0,0,0,0,0,0,
103,2021120609,74.677,76.177,77.012,72.302,76207080,11476500480.0,2.486,0.023,75.06259570805358,67.50362302785769,-6.364221648017349,0,0,0,0,0,0,0,0,
104,2021120709,80.267,83.102,84.207,79.782,67645840,11164800000.0,2.524,0.192,75.38919667598688,65.3148086547616,-2.188814373096079,0,0,0,0,0,0,0,0,
105,2021120809,83.327,84.267,84.882,82.157,51310824,8574709760.0,2.573,0.382,76.35428971821952,65.63504601434273,0.3202373595811281,0,0,0,0,0,0,0,0,
106,2021120909,83.457,80.602,84.617,80.117,53200480,8813689856.0,2.568,0.335,74.67469764587605,64.62523295196004,-1.0098130623826904,0,0,0,0,0,0,0,0,
107,2021121009,82.267,83.117,83.287,80.307,50768848,8366810112.0,2.595,0.424,74.73471475541226,64.89908447116599,0.2738515192059481,0,0,0,0,0,0,0,0,
108,2021121309,83.117,79.517,84.382,79.157,44787008,7304659968.0,2.57,0.301,72.55001826077032,63.02136183183657,-1.87772263932942,0,0,0,0,0,0,0,0,
109,2021121409,76.442,77.132,79.962,74.317,57730816,8828439552.0,2.512,0.077,69.12192664280084,57.97208598964558,-5.049275842190994,0,0,0,0,0,0,0,0,
110,2021121509,76.862,82.277,83.107,74.432,67265928,10436700160.0,2.525,0.169,69.12834404468867,55.95105621585398,-2.0210297737915965,0,0,0,0,0,0,0,0,
111,2021121609,82.887,75.952,84.892,74.877,74054664,11613200384.0,2.45,-0.09,64.11987606309916,50.49195505995519,-5.459101155898793,0,0,0,0,0,0,0,0,
112,2021121709,73.797,74.782,77.242,72.952,75068688,11324699648.0,2.362,-0.351,57.82060389537236,43.55809303150309,-6.933862028452097,0,0,1,0,0,0,0,0,
113,2021122009,71.892,72.527,73.892,70.657,60461816,8760113152.0,2.246,-0.668,50.504587228475174,35.85109902920895,-7.706994002294138,0,0,0,0,0,0,0,0,
114,2021122109,74.462,77.417,77.597,72.264,54781696,8237879808.0,2.201,-0.651,46.34347310229711,31.92819296880009,-3.922906060408863,0,0,0,0,0,0,0,0,
115,2021122209,77.172,80.202,80.557,76.432,44305676,7034202112.0,2.194,-0.486,45.1046106178666,31.631317874906713,-0.29687509389337663,0,0,0,0,0,0,0,0,
116,2021122309,80.467,82.122,83.007,80.267,32826536,5420766720.0,2.212,-0.25,45.7206008632686,34.06939089462331,2.4380730197165974,0,0,0,1,0,0,0,0,
117,2021122709,82.927,86.077,86.407,82.502,31490778,5358400000.0,2.281,0.142,49.75908051465913,40.01944971109998,5.95005881647667,0,0,0,0,0,0,0,0,
118,2021122809,86.762,85.057,87.622,84.409,36205276,6239229440.0,2.33,0.392,52.34856410470621,45.95070874889781,5.93125903779783,1,0,0,1,1,0,0,0,
119,2021122909,85.037,84.922,86.017,83.422,28874020,4925940224.0,2.372,0.575,54.324826018726895,51.20682307537284,5.2561143264750285,0,0,0,0,0,0,0,0,
120,2021123009,84.767,84.122,86.202,82.882,28317512,4866112512.0,2.4,0.669,55.36593224576782,55.056314883494935,3.849491808122096,0,0,0,0,0,0,0,0,
121,2021123109,83.697,82.547,84.552,82.257,30124282,5046269952.0,2.402,0.652,54.843775705187966,56.83076463007701,1.7744497465820785,0,0,0,0,0,0,0,0,
122,2022010309,83.297,84.947,85.291,81.962,38251872,6433840128.0,2.435,0.754,56.654421672674886,59.21584109611992,2.3850764660429036,0,0,0,0,0,0,0,0,
123,2022010409,85.297,81.622,86.132,79.647,53324392,8782857216.0,2.42,0.652,55.17424030869978,59.19213824724005,-0.02370284887986429,0,0,1,1,0,1,0,0,-0.0525065559697544
124,2022010509,80.572,74.057,81.382,73.317,66624144,10385600512.0,2.301,0.17,46.78643177384012,53.10206757588138,-6.090070671358674,0,0,0,0,0,0,0,0,
125,2022010609,72.897,73.852,75.742,71.607,77113312,11433100288.0,2.184,-0.218,39.1537181989566,45.20862162327859,-7.893445952602789,0,0,0,0,0,0,0,0,
126,2022010709,73.832,71.417,74.827,70.397,71356352,10395141120.0,2.04,-0.644,30.349295133101805,35.7771132914654,-9.431508331813191,0,0,1,0,0,0,0,0,
127,2022011009,68.557,71.682,72.172,65.457,89608752,12233799680.0,1.906,-0.954,26.272381356208854,29.40543673473495,-6.371676556730449,0,0,0,0,0,0,0,0,
128,2022011109,71.097,74.862,74.987,69.967,77163416,11317600256.0,1.82,-1.017,25.08765674457743,26.488399349470654,-2.917037385264294,0,0,0,0,0,0,0,0,
129,2022011209,76.367,75.722,77.327,74.007,69185584,10566299648.0,1.75,-1.009,24.749896543283498,26.54340967228417,0.0550103228135157,0,0,0,0,0,0,0,0,
130,2022011309,75.894,69.564,76.264,68.764,86767504,6354549760.0,1.6,-1.31,19.92417336797149,23.876177739706804,-2.6672319325773657,0,0,0,0,0,0,0,0,
131,2022011409,67.854,70.634,70.994,66.864,89225816,6301400064.0,1.471,-1.471,16.502477330114303,21.226458360768817,-2.649719378937988,0,0,0,0,0,0,0,0,
132,2022011809,67.249,65.454,68.434,64.714,78170872,5258039808.0,1.278,-1.847,10.208501770304096,15.914324104367708,-5.312134256401109,0,0,0,0,0,0,0,0,
133,2022011909,66.124,63.134,67.414,62.614,91642200,6115175936.0,1.064,-2.236,4.505292484441796,9.968835585888783,-5.945488518478925,0,0,0,0,0,0,0,0,
134,2022012009,64.784,60.644,66.924,58.184,86098528,5550130176.0,0.828,-2.64,0.6064958395121636,5.15264521756886,-4.816190368319923,0,0,0,0,0,0,0,0,
135,2022012109,59.384,55.434,60.749,54.764,171027344,10164535296.0,0.535,-3.191,-3.837060107488469,0.2885150093711104,-4.86413020819775,0,0,0,0,0,0,0,0,
136,2022012409,52.609,56.254,56.524,46.974,255904576,13463930880.0,0.269,-3.536,-4.011095265237017,-1.204034108025354,-1.4925491173964645,0,0,0,0,0,0,0,0,
137,2022012509,52.914,52.014,55.014,49.214,173748992,9306549248.0,-0.04,-3.98,-5.890053823713046,-2.834742866066435,-1.6307087580410808,0,0,0,0,0,0,0,0,
138,2022012609,55.754,51.914,57.514,50.424,207838064,11447700480.0,-0.332,-4.279,-7.493194270906912,-4.34373616186727,-1.5089932958008347,0,0,0,0,0,0,0,0,
139,2022012709,54.164,50.324,54.954,49.824,161764080,8664975360.0,-0.628,-4.539,-9.373888407983117,-6.272011090269814,-1.9282749284025442,0,0,0,0,0,0,0,0,
140,2022012809,51.164,55.134,55.714,48.564,167016224,8866140160.0,-0.842,-4.433,-8.672416193374389,-6.5741045687933735,-0.3020934785235596,0,0,0,0,0,0,0,0,
141,2022013109,55.809,60.594,60.794,54.794,113751136,6789223424.0,-0.97,-4.009,-5.366510628088278,-4.468711727167246,2.105392841626127,0,0,0,0,0,0,0,0,
142,2022020109,61.184,61.774,63.624,58.534,101845848,6270040064.0,-1.074,-3.565,-1.7591374065123233,-1.3290583186695102,3.139653408497736,0,0,0,1,0,0,0,0,
143,2022020209,63.984,63.264,65.124,58.764,100815192,6449005056.0,-1.15,-3.095,2.25346692909325,2.372619166715964,3.701677485385474,0,0,0,0,0,0,0,0,
144,2022020309,58.084,55.504,59.894,54.994,105574968,6150499840.0,-1.327,-3.093,2.2685396311937183,3.1860242164804617,0.8134050497644978,0,0,0,0,0,0,0,0,
145,2022020409,55.634,57.464,59.154,53.864,96534408,5592960000.0,-1.465,-2.948,3.286369972912027,3.4844517835763753,0.29842756709591356,0,0,0,0,0,0,0,0,
146,2022020709,57.834,56.134,58.984,55.494,76956120,4512026112.0,-1.613,-2.867,3.6477903088535157,2.9517635611019415,-0.5326882224744338,0,0,0,0,0,0,0,0,
147,2022020809,55.564,58.084,58.744,55.001,79296608,4596839936.0,-1.724,-2.665,4.9633847158309266,2.765201270829067,-0.18656229027287452,0,0,0,0,0,0,0,0,
148,2022020909,60.324,61.764,62.144,59.374,75537704,4676369408.0,-1.778,-2.281,7.939023752680114,3.913261003084756,1.148059732255689,0,0,0,0,0,0,0,0,
149,2022021009,58.074,57.584,61.944,56.614,127143352,7689998848.0,-1.884,-2.17,8.692291326231995,3.9562692512111965,0.04300824812644066,0,0,0,0,0,0,0,0,
150,2022021109,57.544,52.044,58.294,51.334,134255632,7472419840.0,-2.057,-2.343,6.821155343245252,1.6904909325994595,-2.265778318611737,0,0,0,0,0,0,0,0,
151,2022021409,51.664,52.194,53.729,49.794,95062536,5073506816.0,-2.217,-2.44,5.286831208895549,-1.1994792722438348,-2.8899702048432943,0,0,0,0,0,0,0,0,
152,2022021509,54.594,56.064,56.176,54.154,82085584,4628228096.0,-2.313,-2.282,5.803366474488882,-2.7969426405078934,-1.5974633682640587,0,0,0,0,0,0,0,0,
153,2022021609,55.034,56.054,56.824,53.494,93090520,5186409984.0,-2.403,-2.131,6.322221615953723,-3.7054609569121766,-0.9085183164042832,0,0,0,0,0,0,0,0,
154,2022021709,54.404,50.974,55.624,50.564,78835648,4214609920.0,-2.554,-2.248,4.456965148356176,-6.070504510540104,-2.3650435536279275,0,0,0,0,0,0,0,0,
155,2022021809,51.354,49.204,52.174,48.084,113082736,5756129792.0,-2.718,-2.403,2.0238614374996473,-9.35831448852619,-3.287809977986086,0,0,0,0,0,0,0,0,
156,2022022209,47.804,47.644,50.244,45.884,131438080,6484199936.0,-2.891,-2.573,-0.3228401269743131,-12.905436881405834,-3.5471223928796434,0,0,0,0,0,0,0,0,
157,2022022309,49.004,43.904,49.764,42.614,130460160,6179434496.0,-3.103,-2.867,-2.605021045242893,-16.44293334981728,-3.5374964684114474,0,0,0,0,0,0,0,0,
158,2022022409,39.524,48.324,48.564,39.064,194867392,8732269568.0,-3.241,-2.829,-1.4720076095397303,-17.013274167614085,-0.5703408177968043,0,0,0,0,0,0,0,0,
159,2022022509,48.759,50.674,50.874,46.324,119186144,6013700096.0,-3.336,-2.64,0.5311669273975639,-15.30376340099798,1.7095107666161056,0,0,0,0,0,0,0,0,
160,2022022809,49.219,51.224,51.919,48.144,121700544,6239249920.0,-3.416,-2.431,2.596523530278084,-12.6933585201961,2.6104048808018803,0,0,0,1,0,0,0,0,
161,2022030109,50.684,48.804,51.694,47.634,124072544,6330951168.0,-3.521,-2.361,3.5429909256275707,-10.883159733172405,1.810198787023694,0,0,0,0,0,0,0,0,
162,2022030209,49.434,51.194,51.764,48.204,109747944,5633010176.0,-3.586,-2.153,5.381510537745569,-8.699940413209433,2.183219319962973,0,0,0,0,0,0,0,0,
163,2022030309,52.514,49.004,52.934,46.164,111944344,5739951104.0,-3.673,-2.076,6.326096928602418,-7.482221037870886,1.2177193753385467,0,0,0,0,0,0,0,0,
164,2022030409,47.929,46.854,48.684,45.774,115911520,5561610240.0,-3.781,-2.101,6.342868436209173,-7.48070786448487,0.0015131733860158647,0,0,0,0,0,0,0,0,
165,2022030709,46.809,41.484,47.304,40.864,124876320,5608439808.0,-3.953,-2.372,4.227041954028081,-9.85655988821658,-2.37585202373171,0,0,0,0,0,0,0,0,
166,2022030809,41.154,40.894,44.754,39.594,177968048,7635599872.0,-4.12,-2.583,2.1484274010976776,-13.110265177381166,-3.2537052891645857,0,0,1,0,0,0,0,0,
167,2022030909,44.164,45.404,46.254,42.634,109537080,4965100032.0,-4.213,-2.479,2.1766585921620276,-14.19476432059895,-1.0844991432177835,0,0,0,0,0,0,0,0,
168,2022031009,43.664,43.904,45.074,41.974,112787384,4998119936.0,-4.317,-2.444,1.8629792708820219,-15.129718919455769,-0.9349545988568195,0,0,0,0,0,0,0,0,
169,2022031109,45.104,41.104,46.484,40.869,98907432,4358040064.0,-4.45,-2.531,0.4654162669010944,-17.202192133180546,-2.072473213724777,0,0,0,0,0,0,0,0,
170,2022031409,40.574,38.624,42.364,38.386,123132592,5018999808.0,-4.606,-2.694,-1.6324987395172812,-20.45914292668499,-3.256950793504444,0,0,0,0,0,0,0,0,
171,2022031509,39.634,42.314,42.634,37.684,105703624,4459268608.0,-4.699,-2.595,-1.3348153883949934,-21.639338217547873,-1.1801952908628834,0,0,0,0,0,0,0,0,
172,2022031609,43.924,47.204,47.924,42.494,163087488,7500519936.0,-4.717,-2.23,1.3397130063947316,-19.521023634967094,2.11831458258078,0,0,0,0,0,0,0,0,
173,2022031709,46.354,48.824,49.034,45.834,96030784,4650420224.0,-4.708,-1.832,4.551270632832768,-15.566595345023558,3.954428289943536,0,0,0,0,0,0,0,0,
174,2022031809,48.224,51.934,52.354,47.464,100784784,5200542208.0,-4.654,-1.337,9.142108873976952,-9.700028712816788,5.866566632206769,0,0,0,0,0,0,0,0,
175,2022032109,51.624,51.554,52.674,49.554,110547280,5767770112.0,-4.605,-0.954,14.163547079607056,-3.917431932066762,5.782596780750026,0,0,0,0,0,0,0,0,
176,2022032209,51.834,54.674,55.079,51.524,93344624,5153413120.0,-4.512,-0.48,21.261465073670273,2.8458012167322693,6.763233148799031,0,0,0,0,0,0,0,0,
177,2022032309,53.324,52.314,54.974,52.274,102749720,5595049984.0,-4.454,-0.228,26.44082444899282,8.027071717078599,5.181270500346329,0,0,0,0,0,0,0,0,
178,2022032409,53.194,55.784,55.884,52.194,85575256,4700519936.0,-4.348,0.152,33.47938937387503,14.988663241058845,6.961591523980246,0,0,0,0,0,0,0,0,
179,2022032509,55.804,55.694,56.674,53.614,99394688,5597838848.0,-4.246,0.442,40.45042447901746,21.75886367247108,6.770200431412235,0,0,0,1,0,0,0,0,
180,2022032809,55.684,58.284,58.464,54.874,91703720,5295040000.0,-4.112,0.796,48.43875298503898,29.28401734690229,7.525153674431209,0,0,0,0,0,0,0,0,
181,2022032909,60.284,61.334,61.719,58.554,102006696,6243650048.0,-3.94,1.22,57.64007927631138,38.04613257821357,8.762115231311284,0,0,0,0,0,0,0,0,
182,2022033009,60.444,59.454,61.284,58.579,83909408,5128320000.0,-3.801,1.437,64.47297486060532,45.312288904157455,7.266156325943882,0,0,0,0,0,0,0,0,
183,2022033109,59.404,56.944,60.324,56.779,84049432,5015806464.0,-3.701,1.457,68.74310992978221,50.002749073598636,4.690460169441181,0,0,0,0,0,0,0,0,
184,2022040109,57.194,56.694,57.864,55.164,88081312,5052950016.0,-3.607,1.441,72.29518318828181,53.21999853423952,3.217249460640886,0,0,1,1,0,0,0,0,
185,2022040409,57.144,60.314,60.364,56.534,68757520,4154797312.0,-3.466,1.597,77.89724387100077,57.637326202255906,4.417327668016384,0,0,0,0,0,0,0,0,
186,2022040509,59.584,56.244,60.594,55.694,86048816,5025169920.0,-3.386,1.487,79.96295920537166,59.67776714176982,2.040440939513914,0,0,0,0,0,0,0,0,
187,2022040609,53.584,52.464,55.244,51.209,148429904,7986582016.0,-3.359,1.186,79.07499827879755,58.552092487004245,-1.1256746547655752,0,0,0,0,0,0,0,0,
